mat,E,yield,uts,d_o,t,L,rider,F_ax,F_tr,sa,sb,svm,delta,SF,Nf,label
Al6061,69000,150,310,40.08975760320091,2.9721873616626846,309.7376187287197,62.42900530295157,147.99836271690054,465.9940635003322,0.4270230478668356,48.16452513693293,83.42449756325861,0.3659074138239541,1.7980330044692079,14680493943362.256,Risk
Steel,210000,250,400,33.23109185615835,1.4894464357331187,338.89765768634936,92.35527921532965,853.952371669018,681.702478241047,5.749491694080662,204.76218971182053,354.7051164861864,2.246630936594251,0.7048108086981485,6677671.550195487,Failure
Al6061,69000,150,310,42.02496702519307,2.677771340249136,294.34952416637344,78.26109577805292,637.2169546455856,404.63176452403775,1.9250861777488524,38.88832033606801,67.38405102450938,0.2545235233714509,2.226046040856775,118783074820460.88,Safe
Chromoly,210000,450,650,33.013553170876406,1.9823590156192556,257.9974944959065,83.82156810399769,157.30772190988284,730.1077210958304,0.8139905634786241,133.12459138749318,230.57999279403774,0.852091909644653,1.9516003732464162,564904551.611989,Risk
Al6061,69000,150,310,42.018887568922295,2.012614660785218,574.8578107664391,62.853499226822414,542.5318095663459,306.63902454500726,2.1447990510102373,72.99613681565796,126.45120850747129,1.8224920624368406,1.1862282833867683,217194711739.7058,Risk
Chromoly,210000,450,650,30.513791052930806,2.4341343822650443,495.2585831512686,105.85480486006517,256.51649605377645,345.9946302785794,1.1946180764890937,122.61296079138239,212.37523766775612,3.1289143828535195,2.1188910955051576,1278342048.4220507,Safe
Steel,210000,250,400,44.25904139129747,1.2081393804719294,392.6761736334357,100.28665502324719,809.1073330926372,653.0684905021064,4.951730140602883,149.79582480266436,259.5012273888447,1.6567472272022237,0.9633865801543675,155204618.86756128,Failure
Steel,210000,250,400,25.635307130424867,2.4204773560561224,485.83267389408763,57.757415561452326,419.0147603992758,48.83990914092423,2.3736294493944654,25.299790291356334,43.88476139986245,0.7395052831665937,5.696738276006295,8769658137176948.0,Safe
Al6061,69000,150,310,34.601327284451415,2.821211667597709,325.2548172821236,77.13873717649984,677.2886294760225,708.7502269493336,2.4045442174982643,111.27782823874307,192.75385081882933,1.0800722400915397,0.7781945697208718,3177574943.672615,Failure
Steel,210000,250,400,35.77765040020934,1.098447746125745,500.89065354381745,91.60912082471373,622.6122539192536,35.411685815034105,5.202586211741582,17.61932445965654,30.957853390287852,0.39224077583832767,8.075495314492006,3.042639826758255e+17,Safe
Steel,210000,250,400,44.21282656941622,2.7479389730905153,590.1329335095619,101.19324930867262,904.449851621202,488.05990568369845,2.5266613854535427,82.40045639942616,142.74414055315174,2.0604898837285615,1.7513853740771295,65040510634.03066,Risk
Al6061,69000,150,310,25.18976650443979,1.9720113116675044,341.2357563340408,58.970456451781736,472.84744607671195,344.06056186676454,3.287316696270311,151.4718161514626,262.3774756257272,2.222829755393795,0.5716954157069872,141378083.41158438,Failure
Chromoly,210000,450,650,44.11025000797555,1.0858680988204201,406.55766399146813,77.78886192742863,100.51980449578404,302.4270387240238,0.6848730047629117,79.79852516136081,138.21679675356992,0.9492685582652624,3.2557548038268886,94508961843.85272,Safe
Chromoly,210000,450,650,30.164952285349568,1.0456609740162663,457.6152037003622,87.57966571294628,256.36024733992866,579.5003654145672,2.679964914729932,393.9798012534817,682.3982954251446,8.6828370381786,0.6594389274076997,10649.209128257437,Failure
Steel,210000,250,400,43.440777829533616,1.8431713306838287,365.94554911284945,75.28697272972849,17.53036250850999,213.36510369197626,0.07277914936428079,32.488151987693,56.271176951712185,0.31794338977366265,4.442771833518459,762008220103098.6,Safe
Steel,210000,250,400,24.234123419973653,1.8778504213246534,338.1720900615345,94.64105074772667,32.642800353510516,479.9551015291088,0.24750110141894327,237.00812020723953,410.5101806159052,3.550592897044651,0.6089982948167444,1776968.3871390726,Failure
Chromoly,210000,450,650,37.05305387641119,2.3264632472030424,486.2565895576885,82.15692026912387,730.2112420759678,729.4439635521132,2.877002893708575,170.98739725131333,296.1728333287604,3.463861664789054,1.5193831079722526,44780996.73761161,Risk
Steel,210000,250,400,30.806743717202437,1.498848474810144,495.7458289581854,68.63113766672453,359.6613203644741,555.3213163511882,2.60616255581512,285.43900158776165,494.40172225177565,7.228948019477989,0.505661668938699,260902.4941848725,Failure
Al6061,69000,150,310,30.311529117785362,2.756654170735615,201.6327982175589,100.20036789020935,156.82997414350675,337.93833924037307,0.6572013813395977,45.14544849431461,78.19697227459689,0.19222856628477242,1.9182328373694475,27838347120616.68,Risk
Chromoly,210000,450,650,38.75965120577942,2.2123974561412956,348.4528940972431,64.66116824401234,63.024728837987745,562.0175374765018,0.24810939750259267,89.15956799603927,154.4291010593346,0.8866775107600847,2.9139585538809905,31380683364.55864,Safe
Al6061,69000,150,310,44.26702213166867,2.0088587758302587,627.7937769992783,109.50821635099443,611.1954049493133,359.6601660143909,2.2917655329941162,83.76029249167621,145.0951824980129,2.3674528403351895,1.0338041375154152,54625118650.12459,Risk
Chromoly,210000,450,650,20.101943860870296,1.530547758893093,278.49523846360245,78.94436219021742,477.5601297748485,393.07734265322443,5.347942757498403,283.8726893734174,491.7110043592961,3.477046920232545,0.9151717086062657,270946.8090373731,Failure
Al6061,69000,150,310,43.82118715701682,2.3122476040694693,415.8572514673387,63.72115344711515,469.31781233564146,439.65459099797033,1.5564715555827082,61.49578575783408,106.52519702691765,0.7704407052712622,1.4081175551554885,1229379981899.8218,Risk
Al6061,69000,150,310,35.55339510826546,2.6465981616502514,533.5338785434176,84.36273223224259,260.41227003250725,767.2155509408027,0.9517830203309964,195.22056310887572,338.13327353657075,4.962013384603417,0.44361206583171936,12061182.068208447,Failure
Chromoly,210000,450,650,26.083365287289226,2.1268814176547215,314.1545717235108,98.63615703523422,932.3720560230355,565.7073004207723,5.824692770364958,200.25652867079017,346.9033855004793,2.4054662873214343,1.2971911454561986,8811306.931701148,Risk
Chromoly,210000,450,650,28.867102953968164,2.763023132900085,214.40753663700445,60.131159651466064,372.03821856030675,325.99399041342593,1.6418927066775377,51.690975207707275,89.54644920616153,0.26132506381441206,5.025324889923567,7159268236900.707,Safe
Al6061,69000,150,310,36.654992816529074,1.9607220550749351,264.57273600758265,67.7956360285964,34.22493392659008,102.66980325708103,0.16014705186751452,15.433231959904932,26.731621598079585,0.09356283401197205,5.611331862140982,1.2977379467081815e+18,Safe
Chromoly,210000,450,650,28.361460666513594,2.4090286643758603,632.7468910906302,107.61722281576382,162.3549005871702,968.7802413643268,0.8266001885040152,521.1848824642954,902.7190750149438,23.356765592341755,0.49849395283084125,667.6602091346031,Failure
Steel,210000,250,400,34.157129139453964,2.675488469698907,660.9450519066352,74.3580991259025,454.7811528711067,634.8448504788281,1.7186686071697779,217.03203067886076,375.91443287475823,8.811759384885908,0.6650449627277051,4131057.5925002997,Failure
Chromoly,210000,450,650,34.406403246720814,2.829437083416215,415.4470328048146,75.5578995450959,590.4681646282532,17.116950832350337,2.1036630157486367,3.469023187463259,6.366141979983002,0.05524445543838829,70.68645365041034,3.835744331923001e+24,Safe
Al6061,69000,150,310,35.50374404750459,1.8082441070760762,642.4281043578186,58.98719518239639,492.052403690752,198.6691426630988,2.5705882742209822,83.16058652298322,144.06129728908905,3.068894080725757,1.0412234432332905,58165004363.5103,Risk
Al6061,69000,150,310,35.60280214631525,1.0604490320760482,359.2660248246451,109.1810586038909,362.32889271854,609.1023684153178,3.1485556557868923,226.74935128911892,392.75401758966944,2.609658119693892,0.38191843566757044,2513068.0427917563,Failure
Al6061,69000,150,310,44.43422100705172,1.9790037359835986,396.5662424006531,97.22115086919118,900.1977400497336,761.7107853786589,3.410439610285308,112.60329090848205,195.06443670899142,1.265186191080066,0.7689766649970071,2731780849.573094,Failure
Chromoly,210000,450,650,38.99483084020582,1.3455398175699635,500.95273412399297,92.79967918326247,866.6162027542649,79.34322608690795,5.445322117242196,27.447478340330004,47.85126680338966,0.5607617198648264,9.404139745117952,3788258181115147.5,Safe
Chromoly,210000,450,650,44.332217664597906,1.647807328656363,682.7249336695138,71.3226458025891,63.34563764703309,543.151936527722,0.2866758594494144,163.09311771096873,282.4857117043269,5.443737210451493,1.5930009248432626,74770075.23508303,Risk
Al6061,69000,150,310,44.76789131194758,2.6897404039671065,592.8444795275519,59.770652026233655,59.29418809496656,439.06578830762186,0.16676128785668104,73.73876841873097,127.7194022576869,1.8378084661127476,1.1744495930020071,209268726570.18478,Risk
Steel,210000,250,400,35.19862365318154,2.7036252647549306,423.10940820917324,104.7987086684834,28.195360288614822,783.2618110240454,0.10215620709789971,159.00228119928792,275.40004850330536,2.567275546840444,0.907770355737608,96573319.5249959,Failure
Al6061,69000,150,310,25.88456641866792,1.8429532117182335,321.7617302674389,55.54291528252831,94.15213270482917,361.984365449386,0.6763980920702405,149.01346987994702,258.0997871586968,1.8920946447835882,0.5811705683731156,181241802.00976878,Failure
Steel,210000,250,400,30.76738280368858,1.1345482293571272,463.9292182591624,90.03739897522382,184.5016912604667,180.13312115261013,1.7468447939383283,110.73050021177913,191.7988073429722,2.4590627066890094,1.3034491896133285,3453979225.709867,Risk
Chromoly,210000,450,650,26.504638514582012,1.5004284436368611,575.8072288633105,68.71175462028354,47.70666580411378,10.741850364888101,0.4047629615507743,8.866913914783083,15.363278301572386,0.35212290697887305,29.290623470248782,3.308032987768382e+20,Safe
Steel,210000,250,400,29.042060325188046,2.544993114732216,616.9443482253591,84.69186695126021,445.25139347267447,337.55976313335685,2.1017013130418922,161.1632693218914,279.15088264945666,6.705328696739826,0.8955730235463276,80252804.99992044,Failure
Al6061,69000,150,310,23.467770645493804,1.3448558100994996,291.36646065393325,67.69813518861412,473.1814280277405,385.44161331049366,5.062438343127054,229.6018554804612,397.71429997196446,2.6367692261240947,0.3771551588931395,2083235.4647154666,Failure
Al6061,69000,150,310,35.568636898336855,2.0868878195452725,298.66142739853484,87.2072811706848,191.66477869292552,101.54671936181163,0.87314264037255,17.46686357324407,30.26609236967003,0.1390578227180939,4.9560411753159315,3.677910595809841e+17,Safe
Steel,210000,250,400,34.800735360758175,2.5127516173750717,572.4566555649478,98.61584356420025,69.25163564381454,927.0792290035613,0.27170002326328047,276.3524480277762,478.6565578927514,8.261322178574371,0.5222951527095038,382310.2055900555,Failure
Chromoly,210000,450,650,20.644533744480235,1.9212502227553925,285.3426764995356,79.12672997718832,194.43126748155964,173.72421286699273,1.7204826207306632,102.25000856379735,177.1105666366017,1.2802099009077372,2.5407857280662265,7795714116.808346,Safe
Chromoly,210000,450,650,25.803525468896215,2.3511104413324944,673.6335377479484,94.25435722141405,292.6536186213462,333.3162170554918,1.6894425360766094,240.8189428050359,417.1140657629375,13.444617378036655,1.0788415853992153,1485220.4421528066,Risk
Al6061,69000,150,310,29.993518481402685,2.3016092126983088,387.0083650616564,102.16430215151009,198.27342255896806,974.1895046401803,0.9902164651520093,292.56422494808703,506.73706958053947,4.637927492790747,0.29601149985763847,210810.95180424978,Failure
Al6061,69000,150,310,30.340744920338423,2.138253511828636,494.64137219553453,103.66371579223178,540.4988229906805,297.73228967661305,2.8529766044761056,117.93474780795984,204.28889763540002,3.0191581726287735,0.7342542925054552,1751573409.1064613,Failure
Al6061,69000,150,310,25.865235114453075,2.901102642887276,608.1804069969203,104.55282781408364,472.36799803872066,687.7832297367356,2.2569267110393803,385.94092040560895,668.4730928382718,17.520992097895704,0.22439197868550637,12678.201357719934,Failure
Steel,210000,250,400,24.642099059917125,2.8278945326105926,326.3116219992986,68.26534748304995,537.0257144229947,423.99803941423886,2.771038883448566,145.43369342466892,251.91378724856517,1.9949952441776262,0.9924030071181581,220373208.92085055,Failure
Steel,210000,250,400,36.124115998555105,2.6238078235261755,297.8558132624058,64.07749994691838,533.6288913802089,279.1433107275351,1.932451652575629,38.53064328367211,66.76500419344181,0.3004074087172149,3.744476661390774,132100733582637.58,Safe
Al6061,69000,150,310,27.05139262092253,1.875996144581499,325.4304103870362,68.92252215320434,610.5513874338358,367.4710249165475,4.114945517692522,136.84067497323375,237.05071980064557,1.7007140279431947,0.6327759735391089,380026221.6659283,Failure
Chromoly,210000,450,650,32.23117843402872,1.8437426487050308,478.2514137198258,69.06624729361145,198.1804581688586,596.0300046353728,1.125943503852087,225.28503844761713,390.206757237502,5.075258149048478,1.1532347701659724,2918414.8927434506,Risk
Chromoly,210000,450,650,31.983661954809705,2.0075909556306186,466.03975900559175,97.61569548004073,760.8524626821455,708.439664581673,4.024395352147292,247.5261906381846,428.7468261264486,5.336154013724287,1.0495704517875155,1088468.8946285176,Risk
Al6061,69000,150,310,33.010438937508596,2.9803954894184117,539.0857548811316,67.1715406661069,373.8261012822812,348.13774015671555,1.3295047420693706,96.77690616960086,167.6277909123018,2.7047404315638284,0.8948396872835712,13292813377.272942,Failure
Steel,210000,250,400,44.27624002814974,2.01807260335209,274.9531868118103,88.01385704071944,257.169655039341,752.2675828727587,0.9598920694295547,76.39305191332784,132.32012898528387,0.41408556275032077,1.8893572876414293,144220492517.6566,Risk
Steel,210000,250,400,38.17920951718557,1.43816814143398,551.4536660010317,102.60696076955287,727.5670210238055,846.5496996029495,4.382904491239423,317.66514969302887,550.2296355525233,8.032489052836755,0.4543557523014148,85596.27561784262,Failure
Steel,210000,250,400,32.037802737674596,1.4831591741740722,435.6035374239982,101.6526357865631,59.824003734047224,913.3872544820592,0.42020442160040766,382.7169146083817,662.8852742019799,7.1959340719224,0.3771391668052434,14677.724188430277,Failure
Chromoly,210000,450,650,30.517443389367514,2.14616193938002,392.4997467704962,98.3443905139114,296.3403352016276,99.39656633913808,1.5491713416479702,30.753292889189407,53.28878871236037,0.4928465091432019,8.444552988978378,1290389098220431.8,Safe
